x,custom,boost,derivation
2.4240000000,-0.0099142812,-0.0099142812,-0.5149460698
2.4250000000,-0.0104291160,-0.0104291160,-0.5147235519
2.4260000000,-0.0109437280,-0.0109437280,-0.5145006986
2.4270000000,-0.0114581171,-0.0114581171,-0.5142775101
2.4280000000,-0.0119722828,-0.0119722828,-0.5140539867
2.4290000000,-0.0124862248,-0.0124862248,-0.5138301285
2.4300000000,-0.0129999427,-0.0129999427,-0.5136059359
2.4310000000,-0.0135134364,-0.0135134364,-0.5133814090
2.4320000000,-0.0140267053,-0.0140267053,-0.5131565480
2.4330000000,-0.0145397492,-0.0145397492,-0.5129313531
2.4340000000,-0.0150525677,-0.0150525677,-0.5127058245
2.4350000000,-0.0155651605,-0.0155651605,-0.5124799626
2.4360000000,-0.0160775273,-0.0160775273,-0.5122537674
2.4370000000,-0.0165896678,-0.0165896678,-0.5120272392
2.4380000000,-0.0171015815,-0.0171015815,-0.5118003783
2.4390000000,-0.0176132682,-0.0176132682,-0.5115731847
2.4400000000,-0.0181247276,-0.0181247276,-0.5113456588
2.4410000000,-0.0186359592,-0.0186359592,-0.5111178008
2.4420000000,-0.0191469629,-0.0191469629,-0.5108896108
2.4430000000,-0.0196577381,-0.0196577381,-0.5106610892
2.4440000000,-0.0201682847,-0.0201682847,-0.5104322361
2.4450000000,-0.0206786023,-0.0206786023,-0.5102030516
2.4460000000,-0.0211886905,-0.0211886905,-0.5099735362
2.4470000000,-0.0216985491,-0.0216985491,-0.5097436899
2.4480000000,-0.0222081776,-0.0222081776,-0.5095135130
2.4490000000,-0.0227175758,-0.0227175758,-0.5092830057
2.4500000000,-0.0232267433,-0.0232267433,-0.5090521683
2.4510000000,-0.0237356798,-0.0237356798,-0.5088210008
2.4520000000,-0.0242443850,-0.0242443850,-0.5085895037
2.4530000000,-0.0247528585,-0.0247528585,-0.5083576770
2.4540000000,-0.0252611000,-0.0252611000,-0.5081255210
2.4550000000,-0.0257691092,-0.0257691092,-0.5078930360
2.4560000000,-0.0262768858,-0.0262768858,-0.5076602221
2.4570000000,-0.0267844294,-0.0267844294,-0.5074270796
2.4580000000,-0.0272917396,-0.0272917396,-0.5071936086
2.4590000000,-0.0277988163,-0.0277988163,-0.5069598095
2.4600000000,-0.0283056589,-0.0283056589,-0.5067256824
2.4610000000,-0.0288122673,-0.0288122673,-0.5064912276
2.4620000000,-0.0293186410,-0.0293186410,-0.5062564452
2.4630000000,-0.0298247799,-0.0298247799,-0.5060213355
2.4640000000,-0.0303306834,-0.0303306834,-0.5057858988
2.4650000000,-0.0308363513,-0.0308363513,-0.5055501351
2.4660000000,-0.0313417833,-0.0313417833,-0.5053140449
2.4670000000,-0.0318469791,-0.0318469791,-0.5050776282
2.4680000000,-0.0323519383,-0.0323519383,-0.5048408854
2.4690000000,-0.0328566605,-0.0328566605,-0.5046038166
2.4700000000,-0.0333611456,-0.0333611456,-0.5043664220
2.4710000000,-0.0338653930,-0.0338653930,-0.5041287020
2.4720000000,-0.0343694026,-0.0343694026,-0.5038906566
2.4730000000,-0.0348731740,-0.0348731740,-0.5036522862
2.4740000000,-0.0353767068,-0.0353767068,-0.5034135910
2.4750000000,-0.0358800008,-0.0358800008,-0.5031745711
2.4760000000,-0.0363830556,-0.0363830556,-0.5029352268
2.4770000000,-0.0368858709,-0.0368858709,-0.5026955584
2.4780000000,-0.0373884464,-0.0373884464,-0.5024555661
2.4790000000,-0.0378907817,-0.0378907817,-0.5022152500
2.4800000000,-0.0383928766,-0.0383928766,-0.5019746105
2.4810000000,-0.0388947306,-0.0388947306,-0.5017336477
2.4820000000,-0.0393963435,-0.0393963435,-0.5014923618
2.4830000000,-0.0398977150,-0.0398977150,-0.5012507532
2.4840000000,-0.0403988447,-0.0403988447,-0.5010088220
2.4850000000,-0.0408997323,-0.0408997323,-0.5007665684
2.4860000000,-0.0414003774,-0.0414003774,-0.5005239928
2.4870000000,-0.0419007799,-0.0419007799,-0.5002810952
2.4880000000,-0.0424009393,-0.0424009393,-0.5000378760
2.4890000000,-0.0429008553,-0.0429008553,-0.4997943353
2.4900000000,-0.0434005276,-0.0434005276,-0.4995504735
2.4910000000,-0.0438999559,-0.0438999559,-0.4993062906
2.4920000000,-0.0443991398,-0.0443991398,-0.4990617871
2.4930000000,-0.0448980791,-0.0448980791,-0.4988169630
2.4940000000,-0.0453967734,-0.0453967734,-0.4985718186
2.4950000000,-0.0458952223,-0.0458952223,-0.4983263542
2.4960000000,-0.0463934257,-0.0463934257,-0.4980805699
2.4970000000,-0.0468913831,-0.0468913831,-0.4978344661
2.4980000000,-0.0473890942,-0.0473890942,-0.4975880429
2.4990000000,-0.0478865588,-0.0478865588,-0.4973413006
2.5000000000,-0.0483837765,-0.0483837765,-0.4970942393
2.5010000000,-0.0488807469,-0.0488807469,-0.4968468595
2.5020000000,-0.0493774698,-0.0493774698,-0.4965991611
2.5030000000,-0.0498739448,-0.0498739448,-0.4963511446
2.5040000000,-0.0503701717,-0.0503701717,-0.4961028101
2.5050000000,-0.0508661501,-0.0508661501,-0.4958541579
2.5060000000,-0.0513618796,-0.0513618796,-0.4956051881
2.5070000000,-0.0518573601,-0.0518573601,-0.4953559011
2.5080000000,-0.0523525910,-0.0523525910,-0.4951062971
2.5090000000,-0.0528475723,-0.0528475723,-0.4948563762
2.5100000000,-0.0533423034,-0.0533423034,-0.4946061388
2.5110000000,-0.0538367841,-0.0538367841,-0.4943555851
2.5120000000,-0.0543310142,-0.0543310142,-0.4941047152
2.5130000000,-0.0548249932,-0.0548249932,-0.4938535295
2.5140000000,-0.0553187208,-0.0553187208,-0.4936020282
2.5150000000,-0.0558121968,-0.0558121968,-0.4933502114
2.5160000000,-0.0563054209,-0.0563054209,-0.4930980796
2.5170000000,-0.0567983926,-0.0567983926,-0.4928456327
2.5180000000,-0.0572911117,-0.0572911117,-0.4925928712
2.5190000000,-0.0577835779,-0.0577835779,-0.4923397953
2.5200000000,-0.0582757909,-0.0582757909,-0.4920864051
2.5210000000,-0.0587677503,-0.0587677503,-0.4918327010
2.5220000000,-0.0592594559,-0.0592594559,-0.4915786831
2.5230000000,-0.0597509073,-0.0597509073,-0.4913243517
2.5240000000,-0.0602421042,-0.0602421042,-0.4910697070
2.5250000000,-0.0607330463,-0.0607330463,-0.4908147493
2.5260000000,-0.0612237332,-0.0612237332,-0.4905594789
2.5270000000,-0.0617141648,-0.0617141648,-0.4903038958
2.5280000000,-0.0622043406,-0.0622043406,-0.4900480005
2.5290000000,-0.0626942604,-0.0626942604,-0.4897917931
2.5300000000,-0.0631839238,-0.0631839238,-0.4895352738
2.5310000000,-0.0636733305,-0.0636733305,-0.4892784430
2.5320000000,-0.0641624802,-0.0641624802,-0.4890213007
2.5330000000,-0.0646513727,-0.0646513727,-0.4887638474
2.5340000000,-0.0651400075,-0.0651400075,-0.4885060832
2.5350000000,-0.0656283844,-0.0656283844,-0.4882480084
2.5360000000,-0.0661165031,-0.0661165031,-0.4879896231
2.5370000000,-0.0666043632,-0.0666043632,-0.4877309277
2.5380000000,-0.0670919645,-0.0670919645,-0.4874719224
2.5390000000,-0.0675793066,-0.0675793066,-0.4872126074
2.5400000000,-0.0680663892,-0.0680663892,-0.4869529829
2.5410000000,-0.0685532121,-0.0685532121,-0.4866930493
2.5420000000,-0.0690397749,-0.0690397749,-0.4864328067
2.5430000000,-0.0695260773,-0.0695260773,-0.4861722554
2.5440000000,-0.0700121189,-0.0700121189,-0.4859113957
2.5450000000,-0.0704978996,-0.0704978996,-0.4856502277
2.5460000000,-0.0709834189,-0.0709834189,-0.4853887517
2.5470000000,-0.0714686766,-0.0714686766,-0.4851269680
2.5480000000,-0.0719536724,-0.0719536724,-0.4848648768
2.5490000000,-0.0724384059,-0.0724384059,-0.4846024784
2.5500000000,-0.0729228769,-0.0729228769,-0.4843397729
2.5510000000,-0.0734070850,-0.0734070850,-0.4840767607
2.5520000000,-0.0738910299,-0.0738910299,-0.4838134419
2.5530000000,-0.0743747114,-0.0743747114,-0.4835498169
2.5540000000,-0.0748581291,-0.0748581291,-0.4832858858
2.5550000000,-0.0753412827,-0.0753412827,-0.4830216490
2.5560000000,-0.0758241719,-0.0758241719,-0.4827571066
2.5570000000,-0.0763067964,-0.0763067964,-0.4824922589
2.5580000000,-0.0767891559,-0.0767891559,-0.4822271061
2.5590000000,-0.0772712502,-0.0772712502,-0.4819616486
2.5600000000,-0.0777530787,-0.0777530787,-0.4816958864
2.5610000000,-0.0782346414,-0.0782346414,-0.4814298200
2.5620000000,-0.0787159379,-0.0787159379,-0.4811634495
2.5630000000,-0.0791969678,-0.0791969678,-0.4808967752
2.5640000000,-0.0796777309,-0.0796777309,-0.4806297973
2.5650000000,-0.0801582269,-0.0801582269,-0.4803625160
2.5660000000,-0.0806384555,-0.0806384555,-0.4800949317
2.5670000000,-0.0811184163,-0.0811184163,-0.4798270446
2.5680000000,-0.0815981091,-0.0815981091,-0.4795588549
2.5690000000,-0.0820775335,-0.0820775335,-0.4792903628
2.5700000000,-0.0825566893,-0.0825566893,-0.4790215686
2.5710000000,-0.0830355761,-0.0830355761,-0.4787524726
2.5720000000,-0.0835141937,-0.0835141937,-0.4784830750
2.5730000000,-0.0839925417,-0.0839925417,-0.4782133761
2.5740000000,-0.0844706199,-0.0844706199,-0.4779433761
2.5750000000,-0.0849484280,-0.0849484280,-0.4776730752
2.5760000000,-0.0854259656,-0.0854259656,-0.4774024737
2.5770000000,-0.0859032324,-0.0859032324,-0.4771315719
2.5780000000,-0.0863802282,-0.0863802282,-0.4768603700
2.5790000000,-0.0868569526,-0.0868569526,-0.4765888682
2.5800000000,-0.0873334054,-0.0873334054,-0.4763170669
2.5810000000,-0.0878095862,-0.0878095862,-0.4760449662
2.5820000000,-0.0882854948,-0.0882854948,-0.4757725664
2.5830000000,-0.0887611308,-0.0887611308,-0.4754998678
2.5840000000,-0.0892364940,-0.0892364940,-0.4752268705
2.5850000000,-0.0897115840,-0.0897115840,-0.4749535750
2.5860000000,-0.0901864005,-0.0901864005,-0.4746799813
2.5870000000,-0.0906609434,-0.0906609434,-0.4744060898
2.5880000000,-0.0911352122,-0.0911352122,-0.4741319008
2.5890000000,-0.0916092066,-0.0916092066,-0.4738574144
2.5900000000,-0.0920829264,-0.0920829264,-0.4735826309
2.5910000000,-0.0925563713,-0.0925563713,-0.4733075506
2.5920000000,-0.0930295410,-0.0930295410,-0.4730321737
2.5930000000,-0.0935024351,-0.0935024351,-0.4727565005
2.5940000000,-0.0939750534,-0.0939750534,-0.4724805313
2.5950000000,-0.0944473956,-0.0944473956,-0.4722042662
2.5960000000,-0.0949194614,-0.0949194614,-0.4719277056
2.5970000000,-0.0953912504,-0.0953912504,-0.4716508496
2.5980000000,-0.0958627625,-0.0958627625,-0.4713736987
2.5990000000,-0.0963339972,-0.0963339972,-0.4710962529
2.6000000000,-0.0968049544,-0.0968049544,-0.4708185126
2.6010000000,-0.0972756337,-0.0972756337,-0.4705404780
2.6020000000,-0.0977460348,-0.0977460348,-0.4702621494
2.6030000000,-0.0982161574,-0.0982161574,-0.4699835270
2.6040000000,-0.0986860012,-0.0986860012,-0.4697046111
2.6050000000,-0.0991555660,-0.0991555660,-0.4694254020
2.6060000000,-0.0996248514,-0.0996248514,-0.4691458998
2.6070000000,-0.1000938572,-0.1000938572,-0.4688661049
2.6080000000,-0.1005625830,-0.1005625830,-0.4685860175
2.6090000000,-0.1010310286,-0.1010310286,-0.4683056378
2.6100000000,-0.1014991937,-0.1014991937,-0.4680249662
2.6110000000,-0.1019670779,-0.1019670779,-0.4677440029
2.6120000000,-0.1024346811,-0.1024346811,-0.4674627481
2.6130000000,-0.1029020028,-0.1029020028,-0.4671812021
2.6140000000,-0.1033690428,-0.1033690428,-0.4668993652
2.6150000000,-0.1038358009,-0.1038358009,-0.4666172376
2.6160000000,-0.1043022767,-0.1043022767,-0.4663348195
2.6170000000,-0.1047684699,-0.1047684699,-0.4660521113
2.6180000000,-0.1052343803,-0.1052343803,-0.4657691132
2.6190000000,-0.1057000075,-0.1057000075,-0.4654858254
2.6200000000,-0.1061653513,-0.1061653513,-0.4652022482
2.6210000000,-0.1066304113,-0.1066304113,-0.4649183819
2.6220000000,-0.1070951874,-0.1070951874,-0.4646342267
2.6230000000,-0.1075596791,-0.1075596791,-0.4643497830
2.6240000000,-0.1080238863,-0.1080238863,-0.4640650508
2.6250000000,-0.1084878086,-0.1084878086,-0.4637800306
2.6260000000,-0.1089514457,-0.1089514457,-0.4634947225
2.6270000000,-0.1094147973,-0.1094147973,-0.4632091269
2.6280000000,-0.1098778633,-0.1098778633,-0.4629232439
2.6290000000,-0.1103406432,-0.1103406432,-0.4626370740
2.6300000000,-0.1108031367,-0.1108031367,-0.4623506172
2.6310000000,-0.1112653437,-0.1112653437,-0.4620638739
2.6320000000,-0.1117272638,-0.1117272638,-0.4617768443
2.6330000000,-0.1121888967,-0.1121888967,-0.4614895288
2.6340000000,-0.1126502422,-0.1126502422,-0.4612019275
2.6350000000,-0.1131112999,-0.1131112999,-0.4609140407
2.6360000000,-0.1135720696,-0.1135720696,-0.4606258687
2.6370000000,-0.1140325509,-0.1140325509,-0.4603374118
2.6380000000,-0.1144927437,-0.1144927437,-0.4600486702
2.6390000000,-0.1149526476,-0.1149526476,-0.4597596441
2.6400000000,-0.1154122623,-0.1154122623,-0.4594703339
2.6410000000,-0.1158715875,-0.1158715875,-0.4591807399
2.6420000000,-0.1163306230,-0.1163306230,-0.4588908621
2.6430000000,-0.1167893685,-0.1167893685,-0.4586007011
2.6440000000,-0.1172478237,-0.1172478237,-0.4583102569
2.6450000000,-0.1177059883,-0.1177059883,-0.4580195298
2.6460000000,-0.1181638620,-0.1181638620,-0.4577285202
2.6470000000,-0.1186214446,-0.1186214446,-0.4574372283
2.6480000000,-0.1190787357,-0.1190787357,-0.4571456544
2.6490000000,-0.1195357352,-0.1195357352,-0.4568537987
2.6500000000,-0.1199924426,-0.1199924426,-0.4565616615
2.6510000000,-0.1204488577,-0.1204488577,-0.4562692430
2.6520000000,-0.1209049803,-0.1209049803,-0.4559765435
2.6530000000,-0.1213608101,-0.1213608101,-0.4556835634
2.6540000000,-0.1218163467,-0.1218163467,-0.4553903028
2.6550000000,-0.1222715899,-0.1222715899,-0.4550967620
2.6560000000,-0.1227265395,-0.1227265395,-0.4548029413
2.6570000000,-0.1231811950,-0.1231811950,-0.4545088410
2.6580000000,-0.1236355564,-0.1236355564,-0.4542144613
2.6590000000,-0.1240896232,-0.1240896232,-0.4539198025
2.6600000000,-0.1245433952,-0.1245433952,-0.4536248648
2.6610000000,-0.1249968721,-0.1249968721,-0.4533296486
2.6620000000,-0.1254500537,-0.1254500537,-0.4530341541
2.6630000000,-0.1259029396,-0.1259029396,-0.4527383815
2.6640000000,-0.1263555297,-0.1263555297,-0.4524423312
2.6650000000,-0.1268078235,-0.1268078235,-0.4521460034
2.6660000000,-0.1272598209,-0.1272598209,-0.4518493983
2.6670000000,-0.1277115215,-0.1277115215,-0.4515525163
2.6680000000,-0.1281629251,-0.1281629251,-0.4512553576
2.6690000000,-0.1286140314,-0.1286140314,-0.4509579225
2.6700000000,-0.1290648401,-0.1290648401,-0.4506602112
2.6710000000,-0.1295153510,-0.1295153510,-0.4503622241
2.6720000000,-0.1299655637,-0.1299655637,-0.4500639613
2.6730000000,-0.1304154781,-0.1304154781,-0.4497654232
2.6740000000,-0.1308650937,-0.1308650937,-0.4494666101
2.6750000000,-0.1313144105,-0.1313144105,-0.4491675221
2.6760000000,-0.1317634279,-0.1317634279,-0.4488681596
2.6770000000,-0.1322121459,-0.1322121459,-0.4485685229
2.6780000000,-0.1326605641,-0.1326605641,-0.4482686122
2.6790000000,-0.1331086823,-0.1331086823,-0.4479684278
2.6800000000,-0.1335565001,-0.1335565001,-0.4476679699
2.6810000000,-0.1340040174,-0.1340040174,-0.4473672389
2.6820000000,-0.1344512337,-0.1344512337,-0.4470662350
2.6830000000,-0.1348981490,-0.1348981490,-0.4467649585
2.6840000000,-0.1353447628,-0.1353447628,-0.4464634096
2.6850000000,-0.1357910749,-0.1357910749,-0.4461615886
2.6860000000,-0.1362370851,-0.1362370851,-0.4458594959
2.6870000000,-0.1366827930,-0.1366827930,-0.4455571316
2.6880000000,-0.1371281984,-0.1371281984,-0.4452544961
2.6890000000,-0.1375733011,-0.1375733011,-0.4449515896
2.6900000000,-0.1380181007,-0.1380181007,-0.4446484123
2.6910000000,-0.1384625970,-0.1384625970,-0.4443449647
2.6920000000,-0.1389067897,-0.1389067897,-0.4440412469
2.6930000000,-0.1393506786,-0.1393506786,-0.4437372592
2.6940000000,-0.1397942633,-0.1397942633,-0.4434330019
2.6950000000,-0.1402375437,-0.1402375437,-0.4431284753
2.6960000000,-0.1406805193,-0.1406805193,-0.4428236796
2.6970000000,-0.1411231901,-0.1411231901,-0.4425186151
2.6980000000,-0.1415655556,-0.1415655556,-0.4422132821
2.6990000000,-0.1420076157,-0.1420076157,-0.4419076809
2.7000000000,-0.1424493700,-0.1424493700,-0.4416018118
2.7010000000,-0.1428908184,-0.1428908184,-0.4412956749
2.7020000000,-0.1433319604,-0.1433319604,-0.4409892707
2.7030000000,-0.1437727960,-0.1437727960,-0.4406825994
2.7040000000,-0.1442133247,-0.1442133247,-0.4403756611
2.7050000000,-0.1446535463,-0.1446535463,-0.4400684564
2.7060000000,-0.1450934606,-0.1450934606,-0.4397609853
2.7070000000,-0.1455330673,-0.1455330673,-0.4394532482
2.7080000000,-0.1459723661,-0.1459723661,-0.4391452454
2.7090000000,-0.1464113568,-0.1464113568,-0.4388369771
2.7100000000,-0.1468500391,-0.1468500391,-0.4385284436
2.7110000000,-0.1472884127,-0.1472884127,-0.4382196453
2.7120000000,-0.1477264773,-0.1477264773,-0.4379105823
2.7130000000,-0.1481642328,-0.1481642328,-0.4376012550
2.7140000000,-0.1486016788,-0.1486016788,-0.4372916635
2.7150000000,-0.1490388151,-0.1490388151,-0.4369818083
2.7160000000,-0.1494756414,-0.1494756414,-0.4366716896
2.7170000000,-0.1499121575,-0.1499121575,-0.4363613077
2.7180000000,-0.1503483630,-0.1503483630,-0.4360506628
2.7190000000,-0.1507842578,-0.1507842578,-0.4357397553
2.7200000000,-0.1512198415,-0.1512198415,-0.4354285853
2.7210000000,-0.1516551139,-0.1516551139,-0.4351171533
2.7220000000,-0.1520900747,-0.1520900747,-0.4348054594
2.7230000000,-0.1525247237,-0.1525247237,-0.4344935040
2.7240000000,-0.1529590607,-0.1529590607,-0.4341812872
2.7250000000,-0.1533930852,-0.1533930852,-0.4338688096
2.7260000000,-0.1538267972,-0.1538267972,-0.4335560712
2.7270000000,-0.1542601963,-0.1542601963,-0.4332430723
2.7280000000,-0.1546932822,-0.1546932822,-0.4329298134
2.7290000000,-0.1551260548,-0.1551260548,-0.4326162945
2.7300000000,-0.1555585137,-0.1555585137,-0.4323025161
2.7310000000,-0.1559906587,-0.1559906587,-0.4319884784
2.7320000000,-0.1564224896,-0.1564224896,-0.4316741817
2.7330000000,-0.1568540060,-0.1568540060,-0.4313596263
2.7340000000,-0.1572852077,-0.1572852077,-0.4310448124
2.7350000000,-0.1577160945,-0.1577160945,-0.4307297403
2.7360000000,-0.1581466661,-0.1581466661,-0.4304144103
2.7370000000,-0.1585769222,-0.1585769222,-0.4300988228
2.7380000000,-0.1590068626,-0.1590068626,-0.4297829779
2.7390000000,-0.1594364870,-0.1594364870,-0.4294668760
2.7400000000,-0.1598657951,-0.1598657951,-0.4291505174
2.7410000000,-0.1602947868,-0.1602947868,-0.4288339022
2.7420000000,-0.1607234618,-0.1607234618,-0.4285170309
2.7430000000,-0.1611518197,-0.1611518197,-0.4281999037
2.7440000000,-0.1615798604,-0.1615798604,-0.4278825209
2.7450000000,-0.1620075836,-0.1620075836,-0.4275648828
2.7460000000,-0.1624349890,-0.1624349890,-0.4272469896
2.7470000000,-0.1628620764,-0.1628620764,-0.4269288417
2.7480000000,-0.1632888455,-0.1632888455,-0.4266104393
2.7490000000,-0.1637152960,-0.1637152960,-0.4262917827
2.7500000000,-0.1641414278,-0.1641414278,-0.4259728722
2.7510000000,-0.1645672405,-0.1645672405,-0.4256537081
2.7520000000,-0.1649927340,-0.1649927340,-0.4253342906
2.7530000000,-0.1654179079,-0.1654179079,-0.4250146201
2.7540000000,-0.1658427620,-0.1658427620,-0.4246946969
2.7550000000,-0.1662672960,-0.1662672960,-0.4243745212
2.7560000000,-0.1666915098,-0.1666915098,-0.4240540933
2.7570000000,-0.1671154030,-0.1671154030,-0.4237334135
2.7580000000,-0.1675389753,-0.1675389753,-0.4234124821
2.7590000000,-0.1679622267,-0.1679622267,-0.4230912994
2.7600000000,-0.1683851567,-0.1683851567,-0.4227698656
2.7610000000,-0.1688077651,-0.1688077651,-0.4224481811
2.7620000000,-0.1692300517,-0.1692300517,-0.4221262462
2.7630000000,-0.1696520163,-0.1696520163,-0.4218040611
2.7640000000,-0.1700736586,-0.1700736586,-0.4214816261
2.7650000000,-0.1704949782,-0.1704949782,-0.4211589415
2.7660000000,-0.1709159751,-0.1709159751,-0.4208360076
2.7670000000,-0.1713366489,-0.1713366489,-0.4205128246
2.7680000000,-0.1717569994,-0.1717569994,-0.4201893930
2.7690000000,-0.1721770264,-0.1721770264,-0.4198657129
2.7700000000,-0.1725967295,-0.1725967295,-0.4195417847
2.7710000000,-0.1730161086,-0.1730161086,-0.4192176086
2.7720000000,-0.1734351634,-0.1734351634,-0.4188931849
2.7730000000,-0.1738538936,-0.1738538936,-0.4185685140
2.7740000000,-0.1742722990,-0.1742722990,-0.4182435961
2.7750000000,-0.1746903794,-0.1746903794,-0.4179184315
2.7760000000,-0.1751081345,-0.1751081345,-0.4175930204
2.7770000000,-0.1755255641,-0.1755255641,-0.4172673633
